action,info,state,reward,done
[-0.4  -0.25 -0.4  -0.4  -0.15 -0.15],3,"[ 0.74351609 -0.17462019  0.6384845  -0.09502186  0.67453706 -0.28123227
  0.67902527  0.06951864  0.62883731 -0.19087029  0.75329294  0.02611369
  0.05857703  0.13054695 -0.08161234  0.02880875 -0.1025701   0.03958719
  0.05788155  0.11949563 -0.07706878  0.09885562 -0.14692369 -0.73962295
  0.05566519  0.12652337 -0.07231465 -0.1366481   0.14417571 -0.39030992
  0.20602952  0.17690069  0.12644592  0.21183178  0.28904547  0.1830299
  1.29532499  1.28870143  1.29563171]",-0.0230175569411276,False
[-0.4  -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-0.04852968  0.74921809  0.43350777 -0.49838552  0.10697152  0.67798325
  0.42344611 -0.59126069 -0.10035097  0.63235605  0.43942542 -0.63004826
  0.07122834  0.09282197 -0.01060446 -0.06719493 -0.08889693  0.84355484
  0.04451768  0.05652929 -0.06381725 -0.02105181  0.09403045  1.09891074
  0.07573437  0.10406058 -0.04043075  0.05170682  0.14347755  0.16936845
  0.17165814  0.12727362  0.21701347  0.21905975  0.12525209  0.16253897
  1.29677132  1.30893405  1.30230822]",0.1099817954409444,False
[-0.4  -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-8.48377710e-02  7.33084813e-01  6.45400634e-01  1.97097010e-01
 -8.27106500e-02  6.49013153e-01  7.39228648e-01  1.59630454e-01
 -1.34446663e-01  7.55690733e-01  6.40787284e-01  1.57247406e-02
  5.24195651e-02 -1.16421309e-04  7.11472970e-02 -8.99243905e-02
 -2.94237670e-02  1.18591032e+00  8.09080479e-02 -8.98168600e-03
  1.70117729e-02  1.00246483e-02  5.58179299e-02  9.63640466e-01
  1.15594092e-01 -1.57864985e-02  6.55312707e-02  3.36124799e-01
  1.35339574e-01  4.34315384e-01  1.35340418e-01  1.78073443e-01
  2.18478508e-01  2.30164475e-01  9.48685878e-02  1.95510759e-01
  1.30078536e+00  1.30683717e+00  1.29473836e+00]",0.1824302548786798,False
[-0.4  -0.4  -0.15 -0.15 -0.4  -0.15],3,"[-6.13805238e-01 -2.44962785e-01  2.20158802e-01  7.17472275e-01
  7.56539632e-01  2.99238502e-02 -2.62196926e-01 -5.98335291e-01
 -6.29185203e-01 -3.22158513e-01 -9.09749744e-02  7.01472328e-01
  4.47703324e-03  2.85362387e-03 -1.08401987e-02  3.03973259e-02
 -7.88451820e-03  9.43921515e-02  6.90161614e-03  9.78577236e-04
 -1.50542695e-02 -1.38664752e-02  2.18535010e-02 -1.05826091e-01
  6.85710978e-03  1.72641175e-03 -8.01941640e-03  1.23376390e-02
 -3.24180715e-03 -1.14923626e-03  2.60741399e-01  1.01536355e-01
  1.92935837e-01  1.17723558e-01  2.86932724e-01  1.94193182e-01
  1.30589662e+00  1.30437123e+00  1.30108311e+00]",0.091856647104001,True
[-0.4  -0.4  -0.15 -0.15 -0.15 -0.15],3,"[-0.04164604  0.66010624 -0.26201783  0.70276028 -0.1910156   0.73772272
 -0.15619118  0.6283968  -0.22186234  0.70216573 -0.39631467  0.54833847
 -0.01389769 -0.07424711 -0.0290298  -0.00355592 -0.04711716  1.20035665
 -0.0338855  -0.15518373  0.03990103  0.01587349  0.31142058  1.503722
 -0.01479251 -0.06241854  0.05003112  0.06657029 -0.03303815  1.0888023
  0.14579187  0.23317523  0.13969923  0.09969781  0.21741915  0.2364535
  1.3137691   1.28961723  1.29806001]",0.1946336516409795,True
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.68326726  0.32602901  0.36412035  0.54246411  0.61551778  0.19877095
  0.43865283  0.62386831  0.59091358  0.44164179  0.4198498   0.52867742
 -0.09310128 -0.15291204  0.02727916 -0.06222257 -0.16337037  1.24210686
 -0.11098117 -0.17212116 -0.04312326  0.00802404  0.23701474  0.93020025
 -0.13666722 -0.21366575 -0.00289719  0.25369451 -0.01119     0.7410539
  0.11298149  0.24845948  0.26652205  0.18841817  0.10337649  0.24856239
  1.3017156   1.30219762  1.28291589]",0.3019850476638026,False
[-0.15 -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-0.50226331  0.50313832  0.70059791 -0.06120425 -0.6052551   0.28527677
  0.72859414 -0.14640361  0.62725493 -0.4006435  -0.621609    0.2442095
 -0.02033498 -0.02796517  0.00944724  0.03471558 -0.06197336 -0.18236781
 -0.0188031  -0.03355667 -0.08795047 -0.00376371 -0.16344448  0.5543306
 -0.0319669  -0.06168732  0.00191762 -0.01765964  0.04034207 -0.75781421
  0.29658468  0.22858637  0.1389798   0.27248586  0.2996073   0.09137758
  1.27373013  1.27610325  1.30046703]",0.0514875487094096,False
[-0.4  -0.15 -0.15 -0.4  -0.15 -0.15],3,"[ 0.25210899  0.71930532  0.41358992 -0.49798021  0.38473561  0.61818177
  0.46260179 -0.5057958   0.17542339  0.62280503  0.47287403 -0.59810591
  0.19824642  0.14864032  0.10626183 -0.28256127  0.06433291  1.58456334
  0.11642431  0.08918904  0.04448988 -0.07553047  0.5202041   1.53477673
  0.19300514  0.14051338 -0.00325876  0.23615565  0.10020303  1.22891028
  0.13804576  0.19045823  0.23226721  0.2225375   0.11341498  0.22284434
  1.2968931   1.30351472  1.29227011]",0.1723844564491645,False
[-0.15 -0.15 -0.15 -0.15 -0.15 -0.15],3,"[ 0.72604079 -0.24537532  0.63990358 -0.05638384  0.6344802  -0.35539153
  0.68510658  0.04196078  0.61216926 -0.24034082  0.75022505  0.0681723
  0.10863557  0.23744946 -0.01218373  0.23919215  0.22534978 -1.33461745
  0.06169804  0.14854146 -0.04096596  0.08541011 -0.11029417 -1.66209705
  0.09187544  0.19120939  0.06618083 -0.22675483 -0.02746462 -1.34869593
  0.19257276  0.12547453  0.13211812  0.21460645  0.26691398  0.13874228
  1.29559577  1.30152854  1.30335904]",-0.094250227928702,True
[-0.4  -0.4  -0.15 -0.15 -0.4  -0.4 ],3,"[-2.29456601e-01  6.15455478e-01 -3.79012086e-01  6.51854325e-01
 -2.89751136e-01  7.16740273e-01 -2.11410971e-01  5.98024299e-01
 -3.51270000e-01  6.35077021e-01 -5.17637538e-01  4.53142300e-01
  6.44610605e-03  2.00072754e-02 -3.26789020e-02  5.41457563e-02
 -1.00666731e-02 -5.58111692e-02  5.53199593e-03  2.31519348e-02
 -3.79222899e-02 -6.05925747e-02  2.66219063e-02 -5.59522397e-02
  2.65269687e-03  1.10709779e-02 -3.06790389e-02 -4.45212918e-02
  8.99927922e-04 -1.43237217e-01  1.43873697e-01  2.29512447e-01
  2.25977241e-01  1.36400154e-01  1.92540494e-01  2.69168779e-01
  1.30451023e+00  1.29266518e+00  1.28893093e+00]",0.0935897142444165,False
