action,info,state,reward,done
[-0.44308266 -0.17674255 -0.1582964  -0.15389189 -0.44860232 -0.15369761],0,"[-0.2846641   0.70878824  0.64377458  0.04625866 -0.25251651  0.55949636
  0.77983615 -0.1226981  -0.46996644  0.6561017   0.56611284 -0.16786412
 -0.01192109 -0.01365367 -0.05468447  0.17269027 -0.18768951  0.26318754
 -0.03015978 -0.01791082 -0.00855722  0.00160343 -0.05603118  0.11337865
  0.03454682  0.01752113 -0.04455669  0.08524005 -0.04367034 -0.33813505
  0.29617992  0.30014032  0.3811113   0.38429003  0.26474146  0.36096746
  1.2432051   1.25113967  1.24366097]",0.0915167585256943,False
[-0.44928813 -0.155832   -0.20869355 -0.1557751  -0.44931513 -0.15826091],0,"[-0.28491273  0.70819091  0.64454099  0.04309612 -0.25199915  0.55979069
  0.7794938  -0.12458019 -0.47178293  0.65427895  0.56687022 -0.16732623
  0.00731363 -0.00161595 -0.03903574  0.19613056 -0.23252422 -0.53373413
 -0.03330341 -0.02094598 -0.00160019  0.01893808 -0.07611958  0.31514405
  0.06126112  0.04599886 -0.050391    0.10700018 -0.07835354 -0.11345748
  0.29267718  0.29957909  0.38011901  0.38353235  0.26121101  0.36002113
  1.24413064  1.25200838  1.24395527]",0.1027210168174005,False
[-0.44819298 -0.17179832 -0.16512272 -0.156236   -0.448282   -0.17430425],0,"[-0.28706235  0.70687511  0.64516401  0.04106321 -0.25090602  0.56026473
  0.77909109 -0.12714824 -0.4716368   0.65384651  0.5670795  -0.16871371
  0.01520083  0.00589192 -0.03527134  0.19738046 -0.26952272  0.13840239
 -0.01901432 -0.01392236  0.00640977  0.02068287 -0.03919837  0.16327367
  0.07296159  0.05547165 -0.04456873  0.10107208 -0.07537281  0.24859424
  0.28857995  0.29914489  0.37898748  0.38278618  0.2570322   0.35915242
  1.24525819  1.25303602  1.24410856]",0.1195978268053897,False
[-0.4469501  -0.17692894 -0.15440688 -0.1774283  -0.44930047 -0.15124387],0,"[-2.88042378e-01  7.06087169e-01  6.45799016e-01  3.76314793e-02
 -2.50392789e-01  5.60484657e-01  7.78912532e-01 -1.28279646e-01
 -4.70355611e-01  6.54316899e-01  5.66919980e-01 -1.70987520e-01
  2.06507695e-02  2.19520341e-03 -4.14793401e-02  1.95514693e-01
 -3.00532440e-01 -5.57102264e-02  1.31169550e-03  2.08543826e-03
 -2.62187892e-04  2.43820770e-03 -9.50274883e-03  1.69036083e-01
  8.12258444e-02  4.99834412e-02 -3.23486845e-02  8.84742692e-02
 -6.85387941e-02  3.31937355e-01  2.83940701e-01  2.98808447e-01
  3.78066535e-01  3.81935563e-01  2.52374364e-01  3.58483291e-01
  1.24636297e+00  1.25407872e+00  1.24438836e+00]",0.1328384424185839,False
[-0.44978538 -0.20358983 -0.16980925 -0.15343624 -0.44819298 -0.15630037],0,"[-0.28891088  0.70529528  0.64647877  0.03397452 -0.24969477  0.56080824
  0.77874403 -0.12924537 -0.46906693  0.65487344  0.56671461 -0.17306515
  0.03097622  0.01074744 -0.05597536  0.21003416 -0.30746437  0.6586328
  0.00534612  0.00543217 -0.00212852 -0.00376994  0.00272432  0.11452318
  0.10512149  0.04520317 -0.03186991  0.06744808 -0.05723443  0.12968292
  0.27892757  0.2983971   0.377361    0.38099698  0.24737944  0.35808983
  1.24745115  1.25501122  1.24487034]",0.14598871297816,False
[-0.44913495 -0.16296893 -0.15926558 -0.15168351 -0.4486013  -0.15532988],0,"[-2.90436941e-01  7.04125589e-01  6.47228841e-01  3.07955393e-02
 -2.48204697e-01  5.61463005e-01  7.78403785e-01 -1.31306014e-01
 -4.68487701e-01  6.54915286e-01  5.66720965e-01 -1.74449390e-01
  4.46048764e-02  3.38909722e-03 -5.39920968e-02  2.37556503e-01
 -2.99232524e-01 -1.17940482e-02  1.53779416e-02  8.98187266e-03
  4.37512483e-03  6.15769859e-03 -5.27233075e-04  3.74679991e-01
  1.25905984e-01  5.71239808e-02 -4.01661454e-02  5.95642680e-02
 -5.08975683e-02  1.35805148e-02  2.73643112e-01  2.98011239e-01
  3.76718484e-01  3.80049342e-01  2.42082011e-01  3.57871888e-01
  1.24846186e+00  1.25594562e+00  1.24547912e+00]",0.1576275822192271,False
[-0.44634894 -0.35864627 -0.21249542 -0.22715053 -0.4499198  -0.16971096],0,"[-0.28992583  0.70372941  0.64812035  0.02545458 -0.24626289  0.56233993
  0.77791905 -0.1340535  -0.46908029  0.65407166  0.56706887 -0.17489094
  0.04899432  0.01437883 -0.05465092  0.24696922 -0.32756307  0.18134242
  0.00779255  0.01122925 -0.0137917  -0.01661636 -0.01518151  0.39954981
  0.13046713  0.06043443 -0.04724988  0.08330634 -0.06469108  0.04590417
  0.26795367  0.29737064  0.37609356  0.37895006  0.23656275  0.35774759
  1.24953249  1.256882    1.24620104]",0.1654205032014774,False
[-0.4497432  -0.23790576 -0.1542941  -0.18607658 -0.4494068  -0.15120521],0,"[-0.29290362  0.7019626   0.64879655  0.02278217 -0.24353249  0.56374507
  0.77708316 -0.13793186 -0.46882676  0.65376161  0.56717553 -0.17637781
  0.03909103  0.01535619 -0.05412381  0.23475063 -0.38791157  0.68656753
  0.01268593  0.01862835 -0.02304097 -0.03586496  0.00645954  0.33932425
  0.1277007   0.06061751 -0.04537376  0.10371078 -0.09853848  0.01648495
  0.26209981  0.29623318  0.375298    0.37763282  0.23083639  0.35760551
  1.25070056  1.25797098  1.24691486]",0.1679481729318462,False
[-0.44953105 -0.44168007 -0.15401405 -0.15540624 -0.44927388 -0.15162465],0,"[-0.29109275  0.70226525  0.64950265  0.01532412 -0.24172601  0.56491045
  0.77637831 -0.14029057 -0.46930505  0.65290074  0.56738556 -0.17761483
  0.04050756  0.01690299 -0.04016304  0.25235347 -0.40604618 -0.01537556
  0.02784482  0.0352788  -0.04005229 -0.06202534  0.002224    0.55779538
  0.12586585  0.07786887 -0.0480745   0.1315342  -0.12774498  0.10641445
  0.25606002  0.29458265  0.37457705  0.37628169  0.22500085  0.35758576
  1.25190455  1.25909694  1.24766285]",0.1720563837160588,False
[-0.4492418  -0.42356172 -0.1577793  -0.15450332 -0.44849932 -0.15903917],0,"[-0.2957643   0.69978557  0.65010837  0.01351853 -0.23730696  0.5676005
  0.77475102 -0.14586274 -0.46795312  0.65342455  0.56700436 -0.18045021
  0.05047012  0.02237889 -0.04914106  0.27026363 -0.36108234 -0.27146822
  0.06913377  0.0764118  -0.07855646 -0.13644604  0.07512944  0.63745816
  0.08751071  0.06711005 -0.03686587  0.07302866 -0.09454248  0.47484096
  0.25002991  0.29181183  0.37400052  0.37496371  0.21912659  0.35783187
  1.25332336  1.26039844  1.24815395]",0.1806337692147158,False
[-0.43909764 -0.44764766 -0.17614204 -0.15335366 -0.4492665  -0.1710692 ],0,"[-0.29127047  0.70106175  0.65089205  0.00367009 -0.23427284  0.56988252
  0.7734693  -0.14864519 -0.46531243  0.65489782  0.56631828 -0.18405649
  0.05115322  0.04862597 -0.05125799  0.26824829 -0.37058876  0.24595062
  0.06386749  0.0766544  -0.08889276 -0.1474136   0.0574411   0.63528152
  0.0938842   0.08606192 -0.05054717  0.11650667 -0.11635817  0.30689077
  0.24405975  0.28834677  0.37351275  0.37378764  0.21330368  0.35773076
  1.2548219   1.26171243  1.2486786 ]",0.1879904671572953,False
[-0.44081122 -0.4463212  -0.16952667 -0.15279588 -0.44995043 -0.19473577],0,"[-2.94856436e-01  6.98951236e-01  6.51556733e-01  8.22005447e-04
 -2.28807660e-01  5.73419880e-01  7.71201624e-01 -1.55192628e-01
 -4.64001420e-01  6.55150628e-01  5.66073729e-01 -1.87192066e-01
  4.70196552e-02  2.99227708e-02 -5.45322213e-02  2.86680881e-01
 -3.95578738e-01 -4.54462702e-01  7.31821503e-02  9.27832785e-02
 -1.16956738e-01 -1.88221081e-01  5.32792911e-02  1.06065012e+00
  1.09437408e-01  1.00345446e-01 -7.53894935e-02  1.65297671e-01
 -1.55477943e-01  1.66194277e-01  2.38240771e-01  2.84332944e-01
  3.72884622e-01  3.72577756e-01  2.07522001e-01  3.57574088e-01
  1.25624224e+00  1.26325835e+00  1.24915785e+00]",0.1933217888447371,False
[-0.4498243  -0.4491622  -0.21221583 -0.15133795 -0.4499592  -0.15873197],0,"[-0.29317529  0.69900482  0.65222139 -0.00691072 -0.22308049  0.57717175
  0.76873492 -0.16172346 -0.46246629  0.65542208  0.56582801 -0.1907498
  0.06909309  0.06267224 -0.05046715  0.26845481 -0.3914349   0.41458562
  0.08086295  0.0985665  -0.12419622 -0.2005449   0.07665625  0.93257237
  0.11737435  0.11263319 -0.07641295  0.16575629 -0.15575671  0.43749845
  0.23248615  0.27966118  0.37227999  0.37153296  0.20172013  0.35722064
  1.25780312  1.26473464  1.24967585]",0.2088227789452448,False
[-0.44138962 -0.43971136 -0.2463412  -0.1505141  -0.4460672  -0.17432934],0,"[-0.29318113  0.69846521  0.65270263 -0.01305568 -0.21694506  0.58118136
  0.76600177 -0.16853591 -0.45924074  0.65682628  0.56506587 -0.1959024
  0.06555424  0.0591371  -0.04654902  0.23735558 -0.42386269  0.11927136
  0.09359916  0.11264678 -0.14446932 -0.23093988  0.09136429  1.09069282
  0.13430209  0.13375046 -0.08415695  0.18065616 -0.17393195  0.67850568
  0.2268876   0.27475789  0.37129043  0.3705002   0.19589956  0.35687978
  1.25929315  1.26633485  1.25021464]",0.2261263754368558,False
[-0.44852075 -0.43819693 -0.3039065  -0.15736696 -0.44991937 -0.15521675],0,"[-0.29375942  0.69776973  0.65305163 -0.01861093 -0.21015953  0.58555647
  0.76289737 -0.17590961 -0.45474453  0.65898567  0.5639285  -0.20231151
  0.0983858   0.07757968 -0.03314835  0.2343751  -0.38861535  0.05934433
  0.09916583  0.11749923 -0.15526075 -0.24698064  0.10607487  1.08775987
  0.14113196  0.14422897 -0.08847381  0.18876678 -0.17533197  0.89470174
  0.2214525   0.2695136   0.3700072   0.36955696  0.19014899  0.35647123
  1.26086672  1.26787957  1.25079283]",0.2424140251919786,False
[-0.44721946 -0.44529024 -0.1819515  -0.15195969 -0.44616663 -0.15265593],0,"[-0.29240848  0.69786812  0.65330967 -0.02576527 -0.20312025  0.59000052
  0.75961542 -0.18337385 -0.44963139  0.66143589  0.56264563 -0.20919865
  0.0894273   0.08098951 -0.0529008   0.22692184 -0.39850869  0.53060486
  0.10805574  0.12646607 -0.16501038 -0.25816053  0.11232776  1.24411184
  0.15218463  0.15065574 -0.10027908  0.190226   -0.16514926  0.69183063
  0.21627717  0.26407274  0.36855492  0.36860905  0.18444062  0.35596275
  1.26245869  1.26939971  1.25140226]",0.2543554270016481,False
[-0.4470092  -0.44763362 -0.15191612 -0.15279415 -0.4496979  -0.15519994],0,"[-0.29188501  0.69744627  0.65372512 -0.03186387 -0.19503766  0.59481063
  0.75585475 -0.1919485  -0.44634049  0.66249747  0.56206423 -0.21438534
  0.08919935  0.08467676 -0.0775007   0.23319849 -0.3828731   0.82420207
  0.11720844  0.13288396 -0.17317902 -0.26864069  0.13057563  1.33064656
  0.1605823   0.15203758 -0.11543981  0.20528955 -0.15250403  0.39815261
  0.21118612  0.25854286  0.36732364  0.36767694  0.17879073  0.35537866
  1.26395667  1.27086661  1.25211713]",0.2630389425180087,False
