action,info,state,reward,done
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 5.47298573e-01  5.05839047e-01  1.12577721e-01  6.57204220e-01
  5.13306702e-01  3.65851527e-01  2.63943703e-01  7.30070278e-01
  5.19040062e-01  6.08817133e-01  2.69676209e-01  5.35923367e-01
 -4.30430524e-02 -6.95370472e-02 -4.46632117e-04  5.22394916e-02
 -8.06645381e-02  3.34853076e-01 -6.70614361e-02 -9.63992828e-02
 -1.29908001e-02 -5.80283892e-02  1.34818741e-01  3.15518259e-01
 -7.03192856e-02 -8.42888510e-02 -3.08992719e-02 -2.59163046e-02
  1.45340268e-01 -5.09423768e-01  1.76957188e-01  2.69939962e-01
  3.40944767e-01  3.32567657e-01  8.56377636e-02  3.54559745e-01
  1.27030823e+00  1.29192770e+00  1.25912796e+00]",0.2029393498324603,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.54860533  0.50443965  0.11549212  0.65668441  0.5151248   0.36345142
  0.26525437  0.72951328  0.51650168  0.61065907  0.26600091  0.53811247
 -0.04143494 -0.06735644  0.00348026  0.04550255 -0.07637257  0.35665922
 -0.06653192 -0.09267378 -0.00622098 -0.04545139  0.13630801  0.28275117
 -0.06831292 -0.07822075 -0.02628237 -0.04101377  0.17343393 -0.55732893
  0.17349292  0.27064916  0.34142596  0.32951458  0.08419138  0.35411139
  1.27101132  1.29218377  1.25949426]",0.2004064151504718,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.55015461  0.50283987  0.11856758  0.65606685  0.51673729  0.36123161
  0.26630904  0.72909108  0.51395473  0.61252288  0.26198879  0.54039627
 -0.04027599 -0.06488291  0.00572311  0.03875457 -0.07573436  0.36056
 -0.06573886 -0.08912871 -0.00218826 -0.0377692   0.13377946  0.27596855
 -0.06669295 -0.07300093 -0.02367713 -0.05372469  0.19114663 -0.58237103
  0.16987949  0.27155271  0.34177005  0.3262142   0.08292467  0.35355999
  1.27175532  1.29241299  1.25990351]",0.1959886215428306,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.5516558   0.50129305  0.12153079  0.6554475   0.51826835  0.35900845
  0.26740777  0.72870017  0.51132075  0.61444545  0.25766797  0.54278458
 -0.03868589 -0.06265289  0.00772444  0.03267093 -0.07398717  0.36862984
 -0.06458009 -0.08563257  0.00138877 -0.03056467  0.13133666  0.26457122
 -0.06463608 -0.06830637 -0.02135188 -0.06373819  0.20503367 -0.59281299
  0.16616368  0.27258566  0.34199387  0.32272253  0.08179555  0.35294522
  1.2725252   1.29262257  1.2603548 ]",0.1919836681164234,False
[-0.4  -0.15 -0.15 -0.15 -0.4  -0.15],3,"[ 0.55345341  0.4993925   0.1247429   0.65477909  0.51938138  0.35732458
  0.267738    0.72861409  0.50952801  0.61576361  0.25387993  0.54475808
 -0.03291385 -0.05603803  0.00866468  0.02293499 -0.05753932  0.46955987
 -0.06006514 -0.0752621   0.00694373 -0.0231246   0.13162586  0.05784124
 -0.05620885 -0.06492626 -0.00942414 -0.06240134  0.18034782 -0.20991864
  0.16235213  0.27367857  0.34207291  0.31959233  0.08071338  0.35234447
  1.27329114  1.2928359   1.26074565]",0.1860768204091142,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.55513475  0.4976228   0.12774172  0.65412462  0.52036978  0.35576096
  0.26801189  0.7285733   0.50871704  0.61630061  0.25105939  0.54621398
 -0.03407652 -0.05449877  0.00555496  0.03014531 -0.0689294   0.26480561
 -0.0587271  -0.07600353  0.00353316 -0.02283053  0.11609305  0.26187422
 -0.05843552 -0.06212578 -0.01518353 -0.07811953  0.18956548 -0.38897721
  0.15866158  0.27485175  0.34203398  0.31687031  0.07975564  0.35178207
  1.27398058  1.2930271   1.26110047]",0.1808739021736957,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.55603191  0.49671421  0.12982949  0.65364195  0.52181066  0.35356708
  0.26933438  0.7281229   0.50703125  0.61752611  0.24739274  0.54806719
 -0.03303806 -0.0515546   0.00683255  0.02540274 -0.06690757  0.2581935
 -0.05847517 -0.07146643  0.00724908 -0.01971625  0.11515422  0.22173588
 -0.05755766 -0.05660348 -0.01236744 -0.04587344  0.19003729 -0.41050463
  0.15500277  0.27602025  0.34196977  0.31379623  0.07884048  0.35122178
  1.27467406  1.29321539  1.26153656]",0.1796951617490208,True
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.58686546  0.45903622  0.18097668  0.64196739  0.54283999  0.32975646
  0.28206866  0.7190429   0.51733815  0.60010182  0.25053058  0.55630341
 -0.03120119 -0.05042769  0.01005305  0.00368747 -0.05502822  0.46873581
 -0.05293315 -0.07185817 -0.01568181 -0.03788045  0.09496357  0.38909464
 -0.05359244 -0.0637054  -0.02801967  0.03829235  0.14195945 -0.11152464
  0.1208955   0.27285723  0.33325687  0.28967458  0.06736791  0.33212276
  1.28197602  1.29676452  1.26805858]",0.1747454310311097,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.58865967  0.45691829  0.18406785  0.64095593  0.54473112  0.3269302
  0.28437647  0.71799351  0.51652971  0.60005902  0.24905457  0.55776164
 -0.03297284 -0.05242923  0.01019079  0.00675923 -0.0629216   0.39753078
 -0.05572685 -0.07519666 -0.01448228 -0.03636873  0.09959355  0.42154306
 -0.05610741 -0.06521471 -0.02828428  0.02722465  0.15010858 -0.2120071
  0.1184939   0.2733622   0.33284934  0.28685353  0.06711049  0.33090699
  1.28255058  1.29686335  1.26857568]",0.1781355154003554,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.59037339  0.45489913  0.18710372  0.63993611  0.54662043  0.32404276
  0.28664718  0.71696289  0.51536043  0.60036904  0.24707211  0.55938897
 -0.03457504 -0.05522245  0.01207457  0.00475902 -0.0655687   0.43295291
 -0.05892847 -0.07829773 -0.01256778 -0.03429032  0.10826411  0.3977735
 -0.05810412 -0.06693178 -0.02801617  0.01800044  0.15728969 -0.25901564
  0.11596502  0.27404646  0.3325739   0.28385146  0.06681718  0.32976465
  1.28314012  1.29696778  1.26908195]",0.1814355741011885,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.59226916  0.45265383  0.19039758  0.63880397  0.54844452  0.3211936
  0.2887339   0.71601398  0.51403865  0.6008346   0.24481867  0.56109345
 -0.03611141 -0.05781822  0.01387342  0.00278326 -0.06840167  0.46472729
 -0.06177932 -0.08122484 -0.01116052 -0.03252047  0.11503487  0.39063986
 -0.06029562 -0.06923541 -0.02724424  0.01233835  0.16189296 -0.28264758
  0.11333368  0.27487057  0.33239903  0.28074045  0.06653779  0.3286674
  1.28374147  1.29707087  1.26957226]",0.1848462402887344,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.5942429   0.45030659  0.1938253   0.63759792  0.55028442  0.31826598
  0.29082821  0.71506138  0.51264108  0.60137224  0.24242961  0.56283074
 -0.03760466 -0.06014738  0.01504579  0.00190818 -0.0719315   0.47573022
 -0.0642165  -0.08410913 -0.01093026 -0.03202802  0.11960841  0.40599992
 -0.06260545 -0.07216251 -0.02676738  0.01006361  0.1633623  -0.29180731
  0.11063773  0.27579793  0.33228538  0.27756211  0.06627752  0.32762063
  1.28434569  1.29717251  1.27005183]",0.188241408665743,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 5.96262053e-01  4.47892508e-01  1.97349647e-01  6.36330875e-01
  5.52182415e-01  3.15205657e-01  2.93017103e-01  7.14059487e-01
  5.11227643e-01  6.01917462e-01  2.40014067e-01  5.64566129e-01
 -3.91266193e-02 -6.26262908e-02  1.61082918e-02  8.30374230e-04
 -7.48146084e-02  4.97187604e-01 -6.66471788e-02 -8.71477261e-02
 -1.14432952e-02 -3.25017951e-02  1.24270780e-01  4.21187884e-01
 -6.49479397e-02 -7.55031976e-02 -2.68406497e-02  1.05392163e-02
  1.62900192e-01 -2.88808471e-01  1.07910146e-01  2.76792596e-01
  3.32214544e-01  2.74351354e-01  6.60380001e-02  3.26620255e-01
  1.28494745e+00  1.29727358e+00  1.27052179e+00]",0.1917489871342684,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 5.98386465e-01  4.45328881e-01  2.01048388e-01  6.34976671e-01
  5.54135645e-01  3.12026965e-01  2.95274792e-01  7.13011681e-01
  5.09847510e-01  6.02416019e-01  2.37657798e-01  5.66276636e-01
 -4.07684585e-02 -6.52649518e-02  1.70000537e-02 -1.07831487e-04
 -7.77827878e-02  5.21792266e-01 -6.91239601e-02 -9.04461871e-02
 -1.25908975e-02 -3.37349688e-02  1.28797837e-01  4.40937341e-01
 -6.75460449e-02 -7.95022255e-02 -2.70112799e-02  1.31594176e-02
  1.60996457e-01 -2.74328857e-01  1.05174903e-01  2.77828838e-01
  3.32182976e-01  2.71133332e-01  6.58245221e-02  3.25650728e-01
  1.28554487e+00  1.29737374e+00  1.27098106e+00]",0.1955365137047338,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 6.00588694e-01  4.42645440e-01  2.04894856e-01  6.33542684e-01
  5.56179790e-01  3.08676559e-01  2.97676620e-01  7.11878819e-01
  5.08545302e-01  6.02820795e-01  2.35439907e-01  5.67940855e-01
 -4.25598348e-02 -6.80844037e-02  1.76737526e-02 -7.22572515e-04
 -8.10882325e-02  5.43883850e-01 -7.16557617e-02 -9.40491312e-02
 -1.44438176e-02 -3.58161441e-02  1.33102035e-01  4.68957226e-01
 -7.04015215e-02 -8.40938674e-02 -2.74811928e-02  1.81580889e-02
  1.57571162e-01 -2.51720316e-01  1.02448299e-01  2.78889010e-01
  3.32175557e-01  2.67929899e-01  6.56367592e-02  3.24714914e-01
  1.28613462e+00  1.29747310e+00  1.27143078e+00]",0.1997022546075579,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.60295659  0.43972112  0.20899304  0.63198939  0.55826907  0.30522665
  0.3001178   0.71070503  0.50748385  0.60295449  0.23360148  0.56950538
 -0.04249109 -0.07013129  0.02234174 -0.01409945 -0.06874074  0.75330902
 -0.07193908 -0.08949345 -0.00488068 -0.02255475  0.1440517   0.30469617
 -0.06667574 -0.08531021 -0.00764928  0.07226896  0.15146434  0.04932053
  0.09981098  0.27996273  0.33214431  0.26480324  0.06547853  0.32378071
  1.2867143   1.29757089  1.27186211]",0.2036881924617601,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 6.07049195e-01  4.34588095e-01  2.15134953e-01  6.29556522e-01
  5.59581617e-01  3.02678416e-01  3.01166111e-01  7.10319058e-01
  5.08428165e-01  6.00960480e-01  2.34352220e-01  5.70461514e-01
 -4.66214890e-02 -7.65844320e-02  3.56606447e-02 -3.37114837e-02
 -6.98247611e-02  1.00190058e+00 -7.71149736e-02 -9.29079232e-02
  8.81715116e-03 -9.05771264e-04  1.52015062e-01  3.04756015e-01
 -7.23963933e-02 -8.88415148e-02  7.21582804e-03  9.41290586e-02
  1.55145280e-01  2.18730237e-01  9.79190654e-02  2.81336136e-01
  3.31737559e-01  2.62068286e-01  6.57707168e-02  3.22520579e-01
  1.28724853e+00  1.29757633e+00  1.27218902e+00]",0.204030859107905,True
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.69427445  0.29860283  0.34688619  0.55541815  0.59244132  0.23161143
  0.35981991  0.68256799  0.58980788  0.4514679   0.38525054  0.54761796
 -0.10353825 -0.14191858  0.07200138 -0.14017877 -0.12863578  1.64604513
 -0.11840799 -0.15584681 -0.03491759 -0.02898984  0.18409404  1.42593573
 -0.16144921 -0.21918056  0.02829199  0.66029561  0.04507012  2.14531285
  0.12423976  0.28464482  0.28530844  0.22526797  0.09816935  0.27244959
  1.29119005  1.29341238  1.28376516]",0.300282156929504,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.69904018  0.28890837  0.35623828  0.54860647  0.59690914  0.22148632
  0.36872595  0.67726248  0.59514673  0.43744213  0.3982252   0.54393147
 -0.11376485 -0.16276053  0.05386027 -0.11113615 -0.16606598  1.55041067
 -0.13210633 -0.18174228 -0.06919214 -0.06711086  0.22598845  1.52012406
 -0.17195975 -0.23832727 -0.01365001  0.57436853  0.04089467  1.7045814
  0.12669092  0.28488725  0.28146205  0.22209395  0.10060559  0.26885193
  1.29145053  1.29303632  1.28474787]",0.3258068221736603,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.70344467  0.27920599  0.36577165  0.54168321  0.60161482  0.21110811
  0.37716707  0.6717425   0.59909592  0.42567751  0.40879561  0.54108122
 -0.12302324 -0.18408316  0.03893137 -0.09739219 -0.18970895  1.60615503
 -0.14618944 -0.20621727 -0.09398466 -0.0898189   0.27565514  1.48764856
 -0.18194287 -0.25795293 -0.0439968   0.51862443  0.04568976  1.43540871
  0.12800738  0.28518257  0.27881805  0.21874554  0.10227398  0.26593114
  1.29178619  1.29282676  1.28554328]",0.3498766860137426,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.70767683  0.26919614  0.37567128  0.53441373  0.60653126  0.20041913
  0.38525359  0.66598174  0.602377    0.41514931  0.41800881  0.5385737
 -0.1331346  -0.20294529  0.02316865 -0.09274304 -0.21761825  1.62872888
 -0.15827017 -0.22772773 -0.12070297 -0.11432679  0.31597338  1.54332205
 -0.19337668 -0.27957432 -0.07216413  0.47534584  0.04328047  1.30437288
  0.12842216  0.28561937  0.27703678  0.2153475   0.10340843  0.26358626
  1.29218624  1.29272061  1.28617849]",0.3735674044030538,False
